,Unnamed: 0_x,business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,Unnamed: 0_y,review_id,user_id,stars_y,useful,funny,cool,text,date
43197,121637,XbyPavh4IWWmFivupJMaQw,Bluff City Grill,424 E Broadway,Alton,IL,62002,38.8899725,-90.1801756,4.0,86,1,"{'RestaurantsReservations': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'CoatCheck': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForDancing': 'False', 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'Smoking': ""u'outdoor'"", 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, American (Traditional), Cocktail Bars, Desserts, Food, Nightlife, Sandwiches, Bars, Sports Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",42722,V5afwA5NIOWHHDt0qvWoHw,uX55sJxF7rMjmNqBqMPycw,3.0,0,0,0,Love the decor and atmosphere.  Guacamole bites are a unique appetizer and were very good.  Definitely recommend them.  The stingers (breaded chicken tenders) are okay.  Wasn't a fan of the breading and the Carolina sauce I chose wasn't very Carolina-y.  (That's a new word).    Had those on top of a stinger salad.  It was fine.  I like there menu and will try more things.  Definitely worth a visit.  Nice addition to Alton.,2015-01-04 00:57:40
43289,121670,ed4d6Q_3V9-ERsdy7CYxMg,Vintage Wine Bar,212 S Main St,Waterloo,IL,62298,38.3348998752,-90.15002354129999,5.0,9,1,"{'GoodForDancing': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'HappyHour': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'Alcohol': ""'beer_and_wine'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"", 'OutdoorSeating': 'True'}","Nightlife, Bars, Wine Bars",,43040,2u3Tyl-sPrPoPtmzIgKm0Q,gUwL6FW0UP2uy3ZiX1bSRQ,5.0,0,0,0,Very very pretty the owners did great at this place!   Fun place to meet with friends and enjoy a few drinks.,2018-05-09 20:42:43
43299,121695,y4HwLrId6d6usowkU25lUQ,Cigar Inn Jazz Club,"119 W Main St, Ste A",Belleville,IL,62220,38.513772499999995,-89.9863372,4.5,7,1,"{'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForKids': 'False', 'CoatCheck': 'True', 'WiFi': ""u'free'"", 'Smoking': ""u'yes'"", 'OutdoorSeating': 'True', 'HappyHour': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'False', 'RestaurantsDelivery': 'True'}","Shopping, Nightlife, Tobacco Shops, Jazz & Blues, Arts & Entertainment, Performing Arts","{'Wednesday': '18:0-23:0', 'Thursday': '18:0-23:0', 'Friday': '18:0-1:0', 'Saturday': '18:0-1:0', 'Sunday': '12:0-19:0'}",44397,5MYQi8MnrD7rHmzYy6gzXw,j3cmlhUwxmbHjTwHiLuhVA,5.0,3,0,0,"I'm not a cigar smoker, but we went to the Cigar INN for the first time on my birthday. Even though all of us have lived in the area our entire lives, we'd never ventured in. I have to say this place is incredibly cool! This night, in particular, a friend of mine was hosting karaoke, and the crowd was a pleasant mix of people. Drinks were reasonable and well-mixed. The idea of the stairs is neat, but for girls in heels, it's not so awesome. Not a deal breaker--we will just choose different shoes next time. The ambiance is unique--especially to Belleville. You feel as though you're in an exclusive jazz club. It isn't that it's insanely swanky or too high end---it's very comfortable, but also has that vibe of a ""secret club."" Okay, so that's a cheesy way of putting it. It's a cool place. That's all. It's definitely a hidden gem!",2014-04-15 21:30:08
43306,121739,fH5-YRf8aEIdCiPWM0rcwA,The Tapestry Room,127 W St Louis St,Lebanon,IL,62254,38.6041678,-89.8088942,3.5,6,0,"{'GoodForKids': 'False', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}","American (Traditional), Restaurants",,43267,rwqsY2uEClsj5CtaA-10Aw,6dREHJVMMVbes1aK0zVvvw,2.0,0,1,0,"Food was only okay.  It was a little bland, the veggies were bland and not very fresh on the salad.  Maybe it was an off night, but I would go back to try the pie!",2015-11-21 23:05:55
43312,121808,6NiEUEE3_L3Nl-021OUUhw,Nautilus Fitness Center,4425 Industrial Dr,Alton,IL,62002,38.9267848,-90.18323079999999,2.5,6,1,"{'ByAppointmentOnly': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'False'}","Fitness & Instruction, Gyms, Active Life, Trainers","{'Monday': '4:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-21:0', 'Saturday': '6:0-20:0', 'Sunday': '8:0-18:0'}",43410,grmfpxl1yAL7OI2bvUboiA,YMO5Nxb_IWJgCrxlkE9yLQ,1.0,3,1,1,"My son brought this flyer home from school, so I called them to see if I had to be a member or could I just pay for the boys to play in the Playland. The guy on the phone told me non members have to pay $3, and members pay $9 a month......which my sister in law, who's a member there said that for members it's free. Okay....we go there, and I told the man behind the counter, we want to go to the Playland.....and he acted like I was speaking Russian or something. 
He asked me.....
Are you a member? 
No. I just called here and I was told I didn't have to be a member. 
Well you can't just leave your kids here, we're not a daycare.
Why would I leave them here? 
So then he ask this other dude. 
What do you say? How do you want to handle this?
And he's like.....
Well kids are $3 and everyone has to pay.
So its $3 each?
Oh no no.....you guys need a 7 day pass, which is $15 each.

Why is it, that when I called there I was told one story. Now that I'm in front of you, it's something else. They were making up stuff as they went along. What is you policy. Why doesn't it say membership required for children to play in the Playland area on the flyer? What pissed me off even more was how hurt my son was because he didn't understand why we were leaving. The two men were extreme rude and snobby. And I hate to bring race into it, but that's what it felt like. Why would I think a gym is a daycare? Why would I leave my 3 year old and 1 year old with strangers? For him to even say something like that, made me mad. Terrible customer service. One of them main reason I brought my kids there or even considered going there was because I'm tired of taking my kids to the mall to play in the little area there. And it's not like it was a great play area....it was the same play equipment that they have at Chick -fil-a, and McDonald's. I'm trying to keep my kids from eating fast food. So if I can get the same experience from a place like a gym, and promote healthy, fun activities for my kids, I'll gladly pay for that.
Thank you Nautilus for upsetting my son, and losing future member.",2015-04-04 16:03:27
43318,121860,SAFPlkE2sT5IdJePfLQb5Q,Porter's Steakhouse,1000 Eastport Plaza Dr,Collinsville,IL,62234,38.679199,-90.016389,3.5,95,1,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Caters': 'True', 'GoodForKids': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsPriceRange2': '3', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'WiFi': ""'free'"", 'HasTV': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Nightlife, Wine Bars, Restaurants, Bars, Steakhouses","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",42755,p-Pmv3Rz78mQiauYmKVILQ,UJjmJoN6aCZfcuv8u1MMVw,5.0,1,0,1,Great good and even better service.  I travel a lot for work so both are important! Angie was an awesome waitress & Jeff sat down and went over their wine list.,2012-05-28 18:51:14
43421,121899,mKHcyt6kVkmJjeOBs6Cv5g,TurfGator,1101 Galaxy Dr,Lebanon,IL,62254,38.5928445,-89.80279540000001,4.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Landscape Architects, Home Services, Shopping, Lawn Services, Home & Garden, Landscaping, Local Services, Tree Services, Pest Control","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-17:0'}",45016,JZxLH-OLGx3npruibKJhZA,57zb-vDdIzINn_mUQg92Tg,1.0,0,0,0,"I used this company for a few years. Initially they did a decent job, but later delivered very poor service, and expected me to pay for a yard full of weeds. They kept insisting to give them a chance to improve, and instead we had an entire season of frustration and an ugly yard. Would have looked much better with no ""treatment"" at all.",2019-04-17 16:45:58
43429,121935,Th5JlsZ6bHc4xvTTgjEWVQ,Cindy's Critter Camp,2330 S Center St,Maryville,IL,62062,38.7200956683,-89.9560265735,4.0,33,0,,"Pets, Pet Services, Pet Groomers, Pet Training, Pet Sitting","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-14:0'}",42896,Gpd4g-LsCphiibii4aTtWQ,kN_LOmb9apQayJIDKvJHGQ,5.0,3,1,0,"We have taken dogs for grooming, boarding , and training at Cindy's Critter Camp for over 10 years.  They're super nice and accommodating.  I have trained 2 of my dogs through their class and it was a very good experience, they learned how to heel so well! 
  One of my dogs does not like strangers and Cindy's is the only place in the Edwardsville area that can handle him for grooming.  So they are a godsend for that spunky little mutt!",2018-05-09 19:08:38
43465,121986,9ULugAWHAj43N9iatkcVBA,Pilot Travel Center,820 Edwardsville Rd,Troy,IL,62294,38.731544,-89.908574,3.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}""}","Automotive, Gas Stations, Food, Convenience Stores","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",44396,DZDaEZgCb6ztM9kick6KZA,dmbtcbxS9IctQFyORnHoVQ,5.0,0,0,0,"Angels from above... To make a long story short, My GPS showed my driver/ truck was in the back of their lot.  I couldn't get a hold of him for hours.  In a desperate attempt to get in touch with him.  One of the staff members went to check up on him - when they didn't have to bother.  Thank you so much for going  above and beyond!",2018-09-17 20:53:43
43470,122048,BtmrBHAi6H9SK8OeRyqr0g,The Mission Thrift Store,653 Carlyle Ave,Belleville,IL,62221,38.5180587769,-89.9554214478,2.5,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Thrift Stores, Discount Store","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",42926,LciyDPNY2A4fPbYWfNlEyQ,j3cmlhUwxmbHjTwHiLuhVA,5.0,2,0,0,"This is probably my favorite thrift store in Belleville. The staff is so friendly and engaging, and to be honest, I spend hours here every time I go. The items flow in and change quickly, and while I love SalvArmy, too, unlike them, if something isn't priced, at Mission, they can give you a price and still sell it to you. This fall I found tons of brand new black basic leggings. They had almost a whole rack of them. Don't know where they came from, but I was sure excited! I also love the organization. Other stores are organized, but I feel as though Mission has a better handle on it and keeps a clean, fairly uncluttered space.",2014-04-23 03:53:16
43478,122236,_VJmkOkjDz7ddaNh-MP6gw,Noodles & Company,3290 Green Mount Crossing,Shiloh,IL,62269,38.5732019874,-89.9263760043,3.0,63,1,"{'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'HasTV': 'True', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': 'None', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'none'"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': None}""}","Restaurants, Noodles, Specialty Food, Food, Chinese, Salad, Pasta Shops, Sandwiches","{'Monday': '10:30-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",42753,Ts6Z_mo6jjJ7JfG0a1olmg,VFqNVrzzaxZKMPck3KmNBg,4.0,0,0,0,"Been to this location several times and had one, maybe two instances where they didn't do a good job but other than that I would recommend it.",2018-06-09 14:51:31
43542,122262,2-c5Tx-42OTSIOtIjf4GTw,Almighty tattoos,4719 W Main St,Belleville,IL,62226,38.542710299999996,-90.02625340000002,4.0,11,1,"{'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False'}","Tattoo, Piercing, Beauty & Spas","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-17:0'}",44651,HilPF84WtUQZ0zvEC5mEgg,FyBunf4ZEhf6U_P6XEogCg,4.0,4,1,0,"Lynn is the coolest tattoo guy ever.
the bathroom is tiny so use your own lol.
the work is great and the service is fast.
lots of magazines and some seating.",2011-08-13 02:29:44
43553,122277,xdXm7ti5O0na_CySElhpYw,Grit & Tonic Handcrafted,120 W St Louis St,Lebanon,IL,62254,38.60374,-89.808596,5.0,20,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True'}","Nightlife, Bars, Cocktail Bars",,45221,Ni4z_xzTkp4WWpHkMj0IGg,EI-aCUR5Bu6ybccmAzJQoA,5.0,0,0,0,Great local bar serving old fashioned speakeasy style drinks. Bar is cozy and well decorated with a 1920's feel and ambience. Staff are friendly and are happy to show off their mixology skills. A neat touch is 1920's era movies playing on the side of the bar. Most unique bar this side of St. Louis! Will come here again.,2019-10-04 04:54:20
